,fid,GRIDCODE,region,country,lat,lng,iso3
462,12826,12827,Eurasia,Russia,54.5,46.5,RUS
463,12827,12828,Eurasia,Russia,54.5,47.5,RUS
464,12828,12829,Eurasia,Russia,54.5,48.5,RUS
465,12829,12830,Eurasia,Russia,54.5,49.5,RUS
466,12830,12831,Eurasia,Russia,54.5,50.5,RUS
467,12831,12832,Eurasia,Russia,54.5,51.5,RUS
468,12832,12833,Eurasia,Russia,54.5,52.5,RUS
469,12833,12834,Eurasia,Russia,54.5,53.5,RUS
470,12834,12835,Eurasia,Russia,54.5,54.5,RUS
471,12835,12836,Eurasia,Russia,54.5,55.5,RUS
472,12836,12837,Eurasia,Russia,54.5,56.5,RUS
473,12837,12838,Eurasia,Russia,54.5,57.5,RUS
474,12838,12839,Eurasia,Russia,54.5,58.5,RUS
475,12839,12840,Eurasia,Russia,54.5,59.5,RUS
476,12840,12841,Eurasia,Russia,54.5,60.5,RUS
477,12841,12842,Eurasia,Russia,54.5,61.5,RUS
478,12842,12843,Eurasia,Russia,54.5,62.5,RUS
479,12843,12844,Eurasia,Russia,54.5,63.5,RUS
480,12844,12845,Eurasia,Russia,54.5,64.5,RUS
481,12845,12846,Eurasia,Russia,54.5,65.5,RUS
482,12846,12847,Eurasia,Russia,54.5,66.5,RUS
483,12847,12848,Eurasia,Russia,54.5,67.5,RUS
484,12848,12849,Eurasia,Russia,54.5,68.5,RUS
485,12850,12851,Eurasia,Russia,54.5,70.5,RUS
486,12851,12852,Eurasia,Russia,54.5,71.5,RUS
487,12852,12853,Eurasia,Russia,54.5,72.5,RUS
488,12853,12854,Eurasia,Russia,54.5,73.5,RUS
489,12854,12855,Eurasia,Russia,54.5,74.5,RUS
490,12855,12856,Eurasia,Russia,54.5,75.5,RUS
491,12856,12857,Eurasia,Russia,54.5,76.5,RUS
492,12857,12858,Eurasia,Russia,54.5,77.5,RUS
493,12858,12859,Eurasia,Russia,54.5,78.5,RUS
494,12859,12860,Eurasia,Russia,54.5,79.5,RUS
495,12860,12861,Eurasia,Russia,54.5,80.5,RUS
496,12861,12862,Eurasia,Russia,54.5,81.5,RUS
497,12862,12863,Eurasia,Russia,54.5,82.5,RUS
498,12863,12864,Eurasia,Russia,54.5,83.5,RUS
499,12864,12865,Eurasia,Russia,54.5,84.5,RUS
500,12865,12866,Eurasia,Russia,54.5,85.5,RUS
501,12866,12867,Eurasia,Russia,54.5,86.5,RUS
502,12867,12868,Eurasia,Russia,54.5,87.5,RUS
503,12869,12870,Eurasia,Russia,54.5,89.5,RUS
504,12870,12871,Eurasia,Russia,54.5,90.5,RUS
505,12871,12872,Eurasia,Russia,54.5,91.5,RUS
506,12872,12873,Eurasia,Russia,54.5,92.5,RUS
507,12880,12881,Eurasia,Russia,54.5,100.5,RUS
508,12881,12882,Eurasia,Russia,54.5,101.5,RUS
509,12882,12883,Eurasia,Russia,54.5,102.5,RUS
510,12883,12884,Eurasia,Russia,54.5,103.5,RUS
511,13171,13172,Eurasia,Russia,53.5,31.5,RUS
512,13172,13173,Eurasia,Russia,53.5,32.5,RUS
513,13173,13174,Eurasia,Russia,53.5,33.5,RUS
514,13174,13175,Eurasia,Russia,53.5,34.5,RUS
515,13175,13176,Eurasia,Russia,53.5,35.5,RUS
516,13176,13177,Eurasia,Russia,53.5,36.5,RUS
517,13177,13178,Eurasia,Russia,53.5,37.5,RUS
518,13178,13179,Eurasia,Russia,53.5,38.5,RUS
519,13179,13180,Eurasia,Russia,53.5,39.5,RUS
520,13180,13181,Eurasia,Russia,53.5,40.5,RUS
521,13181,13182,Eurasia,Russia,53.5,41.5,RUS
522,13182,13183,Eurasia,Russia,53.5,42.5,RUS
523,13183,13184,Eurasia,Russia,53.5,43.5,RUS
524,13184,13185,Eurasia,Russia,53.5,44.5,RUS
525,13185,13186,Eurasia,Russia,53.5,45.5,RUS
526,13186,13187,Eurasia,Russia,53.5,46.5,RUS
527,13187,13188,Eurasia,Russia,53.5,47.5,RUS
528,13188,13189,Eurasia,Russia,53.5,48.5,RUS
529,13189,13190,Eurasia,Russia,53.5,49.5,RUS
530,13190,13191,Eurasia,Russia,53.5,50.5,RUS
531,13191,13192,Eurasia,Russia,53.5,51.5,RUS
532,13192,13193,Eurasia,Russia,53.5,52.5,RUS
533,13193,13194,Eurasia,Russia,53.5,53.5,RUS
534,13194,13195,Eurasia,Russia,53.5,54.5,RUS
535,13195,13196,Eurasia,Russia,53.5,55.5,RUS
536,13196,13197,Eurasia,Russia,53.5,56.5,RUS
537,13197,13198,Eurasia,Russia,53.5,57.5,RUS
538,13198,13199,Eurasia,Russia,53.5,58.5,RUS
539,13199,13200,Eurasia,Russia,53.5,59.5,RUS
540,13200,13201,Eurasia,Russia,53.5,60.5,RUS
541,13201,13202,Eurasia,Russia,53.5,61.5,RUS
542,13202,13203,Eurasia,Russia,53.5,62.5,RUS
543,13212,13213,Eurasia,Russia,53.5,72.5,RUS
544,13213,13214,Eurasia,Russia,53.5,73.5,RUS
545,13214,13215,Eurasia,Russia,53.5,74.5,RUS
546,13215,13216,Eurasia,Russia,53.5,75.5,RUS
547,13216,13217,Eurasia,Russia,53.5,76.5,RUS
548,13217,13218,Eurasia,Russia,53.5,77.5,RUS
549,13218,13219,Eurasia,Russia,53.5,78.5,RUS
550,13219,13220,Eurasia,Russia,53.5,79.5,RUS
551,13220,13221,Eurasia,Russia,53.5,80.5,RUS
552,13221,13222,Eurasia,Russia,53.5,81.5,RUS
553,13222,13223,Eurasia,Russia,53.5,82.5,RUS
554,13223,13224,Eurasia,Russia,53.5,83.5,RUS
555,13224,13225,Eurasia,Russia,53.5,84.5,RUS
556,13225,13226,Eurasia,Russia,53.5,85.5,RUS
557,13226,13227,Eurasia,Russia,53.5,86.5,RUS
558,13227,13228,Eurasia,Russia,53.5,87.5,RUS
559,13230,13231,Eurasia,Russia,53.5,90.5,RUS
560,13231,13232,Eurasia,Russia,53.5,91.5,RUS
561,13232,13233,Eurasia,Russia,53.5,92.5,RUS
562,13233,13234,Eurasia,Russia,53.5,93.5,RUS
563,13241,13242,Eurasia,Russia,53.5,101.5,RUS
564,13242,13243,Eurasia,Russia,53.5,102.5,RUS
565,13243,13244,Eurasia,Russia,53.5,103.5,RUS
566,13244,13245,Eurasia,Russia,53.5,104.5,RUS
567,13263,13264,Eurasia,Russia,53.5,123.5,RUS
568,13264,13265,Eurasia,Russia,53.5,124.5,RUS
569,13265,13266,Eurasia,Russia,53.5,125.5,RUS
570,13266,13267,Eurasia,Russia,53.5,126.5,RUS
571,13267,13268,Eurasia,Russia,53.5,127.5,RUS
572,13268,13269,Eurasia,Russia,53.5,128.5,RUS
573,13279,13280,Eurasia,Russia,53.5,139.5,RUS
574,13280,13281,Eurasia,Russia,53.5,140.5,RUS
575,13531,13532,Eurasia,Russia,52.5,31.5,RUS
576,13532,13533,Eurasia,Russia,52.5,32.5,RUS
577,13533,13534,Eurasia,Russia,52.5,33.5,RUS
578,13534,13535,Eurasia,Russia,52.5,34.5,RUS
579,13535,13536,Eurasia,Russia,52.5,35.5,RUS
580,13536,13537,Eurasia,Russia,52.5,36.5,RUS
581,13537,13538,Eurasia,Russia,52.5,37.5,RUS
582,13538,13539,Eurasia,Russia,52.5,38.5,RUS
583,13539,13540,Eurasia,Russia,52.5,39.5,RUS
584,13540,13541,Eurasia,Russia,52.5,40.5,RUS
585,13541,13542,Eurasia,Russia,52.5,41.5,RUS
586,13542,13543,Eurasia,Russia,52.5,42.5,RUS
587,13543,13544,Eurasia,Russia,52.5,43.5,RUS
588,13544,13545,Eurasia,Russia,52.5,44.5,RUS
589,13545,13546,Eurasia,Russia,52.5,45.5,RUS
590,13546,13547,Eurasia,Russia,52.5,46.5,RUS
591,13547,13548,Eurasia,Russia,52.5,47.5,RUS
592,13548,13549,Eurasia,Russia,52.5,48.5,RUS
593,13549,13550,Eurasia,Russia,52.5,49.5,RUS
594,13550,13551,Eurasia,Russia,52.5,50.5,RUS
595,13551,13552,Eurasia,Russia,52.5,51.5,RUS
596,13552,13553,Eurasia,Russia,52.5,52.5,RUS
597,13553,13554,Eurasia,Russia,52.5,53.5,RUS
598,13554,13555,Eurasia,Russia,52.5,54.5,RUS
599,13555,13556,Eurasia,Russia,52.5,55.5,RUS
600,13556,13557,Eurasia,Russia,52.5,56.5,RUS
601,13557,13558,Eurasia,Russia,52.5,57.5,RUS
602,13558,13559,Eurasia,Russia,52.5,58.5,RUS
603,13559,13560,Eurasia,Russia,52.5,59.5,RUS
604,13560,13561,Eurasia,Russia,52.5,60.5,RUS
605,13561,13562,Eurasia,Russia,52.5,61.5,RUS
606,13562,13563,Eurasia,Russia,52.5,62.5,RUS
607,13578,13579,Eurasia,Russia,52.5,78.5,RUS
608,13579,13580,Eurasia,Russia,52.5,79.5,RUS
609,13580,13581,Eurasia,Russia,52.5,80.5,RUS
610,13581,13582,Eurasia,Russia,52.5,81.5,RUS
611,13582,13583,Eurasia,Russia,52.5,82.5,RUS
612,13583,13584,Eurasia,Russia,52.5,83.5,RUS
613,13584,13585,Eurasia,Russia,52.5,84.5,RUS
614,13585,13586,Eurasia,Russia,52.5,85.5,RUS
615,13586,13587,Eurasia,Russia,52.5,86.5,RUS
616,13589,13590,Eurasia,Russia,52.5,89.5,RUS
617,13590,13591,Eurasia,Russia,52.5,90.5,RUS
618,13602,13603,Eurasia,Russia,52.5,102.5,RUS
619,13603,13604,Eurasia,Russia,52.5,103.5,RUS
620,13604,13605,Eurasia,Russia,52.5,104.5,RUS
621,13606,13607,Eurasia,Russia,52.5,106.5,RUS
622,13610,13611,Eurasia,Russia,52.5,110.5,RUS
623,13613,13614,Eurasia,Russia,52.5,113.5,RUS
624,13614,13615,Eurasia,Russia,52.5,114.5,RUS
625,13615,13616,Eurasia,Russia,52.5,115.5,RUS
626,13616,13617,Eurasia,Russia,52.5,116.5,RUS
627,13617,13618,Eurasia,Russia,52.5,117.5,RUS
628,13618,13619,Eurasia,Russia,52.5,118.5,RUS
629,13619,13620,Eurasia,Russia,52.5,119.5,RUS
630,13625,13626,Eurasia,Russia,52.5,125.5,RUS
631,13626,13627,Eurasia,Russia,52.5,126.5,RUS
632,13627,13628,Eurasia,Russia,52.5,127.5,RUS
633,13628,13629,Eurasia,Russia,52.5,128.5,RUS
634,13639,13640,Eurasia,Russia,52.5,139.5,RUS
635,13894,13895,Eurasia,Russia,51.5,34.5,RUS
636,13895,13896,Eurasia,Russia,51.5,35.5,RUS
637,13896,13897,Eurasia,Russia,51.5,36.5,RUS
638,13897,13898,Eurasia,Russia,51.5,37.5,RUS
639,13898,13899,Eurasia,Russia,51.5,38.5,RUS
640,13899,13900,Eurasia,Russia,51.5,39.5,RUS
641,13900,13901,Eurasia,Russia,51.5,40.5,RUS
642,13901,13902,Eurasia,Russia,51.5,41.5,RUS
643,13902,13903,Eurasia,Russia,51.5,42.5,RUS
644,13903,13904,Eurasia,Russia,51.5,43.5,RUS
645,13904,13905,Eurasia,Russia,51.5,44.5,RUS
646,13905,13906,Eurasia,Russia,51.5,45.5,RUS
647,13906,13907,Eurasia,Russia,51.5,46.5,RUS
648,13907,13908,Eurasia,Russia,51.5,47.5,RUS
649,13908,13909,Eurasia,Russia,51.5,48.5,RUS
650,13909,13910,Eurasia,Russia,51.5,49.5,RUS
651,13910,13911,Eurasia,Russia,51.5,50.5,RUS
652,13911,13912,Eurasia,Russia,51.5,51.5,RUS
653,13912,13913,Eurasia,Russia,51.5,52.5,RUS
654,13913,13914,Eurasia,Russia,51.5,53.5,RUS
655,13914,13915,Eurasia,Russia,51.5,54.5,RUS
656,13915,13916,Eurasia,Russia,51.5,55.5,RUS
657,13916,13917,Eurasia,Russia,51.5,56.5,RUS
658,13917,13918,Eurasia,Russia,51.5,57.5,RUS
659,13918,13919,Eurasia,Russia,51.5,58.5,RUS
660,13919,13920,Eurasia,Russia,51.5,59.5,RUS
661,13920,13921,Eurasia,Russia,51.5,60.5,RUS
662,13921,13922,Eurasia,Russia,51.5,61.5,RUS
663,13939,13940,Eurasia,Russia,51.5,79.5,RUS
664,13940,13941,Eurasia,Russia,51.5,80.5,RUS
665,13941,13942,Eurasia,Russia,51.5,81.5,RUS
666,13942,13943,Eurasia,Russia,51.5,82.5,RUS
667,13943,13944,Eurasia,Russia,51.5,83.5,RUS
668,13944,13945,Eurasia,Russia,51.5,84.5,RUS
669,13945,13946,Eurasia,Russia,51.5,85.5,RUS
670,13946,13947,Eurasia,Russia,51.5,86.5,RUS
671,13950,13951,Eurasia,Russia,51.5,90.5,RUS
672,13951,13952,Eurasia,Russia,51.5,91.5,RUS
673,13952,13953,Eurasia,Russia,51.5,92.5,RUS
674,13953,13954,Eurasia,Russia,51.5,93.5,RUS
675,13954,13955,Eurasia,Russia,51.5,94.5,RUS
676,13955,13956,Eurasia,Russia,51.5,95.5,RUS
677,13966,13967,Eurasia,Russia,51.5,106.5,RUS
678,13967,13968,Eurasia,Russia,51.5,107.5,RUS
679,13968,13969,Eurasia,Russia,51.5,108.5,RUS
680,13969,13970,Eurasia,Russia,51.5,109.5,RUS
681,13970,13971,Eurasia,Russia,51.5,110.5,RUS
682,13973,13974,Eurasia,Russia,51.5,113.5,RUS
683,13974,13975,Eurasia,Russia,51.5,114.5,RUS
684,13975,13976,Eurasia,Russia,51.5,115.5,RUS
685,13976,13977,Eurasia,Russia,51.5,116.5,RUS
686,13977,13978,Eurasia,Russia,51.5,117.5,RUS
687,13978,13979,Eurasia,Russia,51.5,118.5,RUS
688,13979,13980,Eurasia,Russia,51.5,119.5,RUS
689,13986,13987,Eurasia,Russia,51.5,126.5,RUS
690,13987,13988,Eurasia,Russia,51.5,127.5,RUS
691,13988,13989,Eurasia,Russia,51.5,128.5,RUS
692,13989,13990,Eurasia,Russia,51.5,129.5,RUS
693,13995,13996,Eurasia,Russia,51.5,135.5,RUS
694,13997,13998,Eurasia,Russia,51.5,137.5,RUS
695,13999,14000,Eurasia,Russia,51.5,139.5,RUS
696,14000,14001,Eurasia,Russia,51.5,140.5,RUS
697,14255,14256,Eurasia,Russia,50.5,35.5,RUS
698,14256,14257,Eurasia,Russia,50.5,36.5,RUS
699,14257,14258,Eurasia,Russia,50.5,37.5,RUS
700,14258,14259,Eurasia,Russia,50.5,38.5,RUS
701,14259,14260,Eurasia,Russia,50.5,39.5,RUS
702,14260,14261,Eurasia,Russia,50.5,40.5,RUS
703,14261,14262,Eurasia,Russia,50.5,41.5,RUS
704,14262,14263,Eurasia,Russia,50.5,42.5,RUS
705,14263,14264,Eurasia,Russia,50.5,43.5,RUS
706,14264,14265,Eurasia,Russia,50.5,44.5,RUS
707,14265,14266,Eurasia,Russia,50.5,45.5,RUS
708,14266,14267,Eurasia,Russia,50.5,46.5,RUS
709,14267,14268,Eurasia,Russia,50.5,47.5,RUS
710,14268,14269,Eurasia,Russia,50.5,48.5,RUS
711,14269,14270,Eurasia,Russia,50.5,49.5,RUS
712,14274,14275,Eurasia,Russia,50.5,54.5,RUS
713,14275,14276,Eurasia,Russia,50.5,55.5,RUS
714,14276,14277,Eurasia,Russia,50.5,56.5,RUS
715,14277,14278,Eurasia,Russia,50.5,57.5,RUS
716,14278,14279,Eurasia,Russia,50.5,58.5,RUS
717,14279,14280,Eurasia,Russia,50.5,59.5,RUS
718,14280,14281,Eurasia,Russia,50.5,60.5,RUS
719,14281,14282,Eurasia,Russia,50.5,61.5,RUS
720,14299,14300,Eurasia,Russia,50.5,79.5,RUS
721,14300,14301,Eurasia,Russia,50.5,80.5,RUS
722,14301,14302,Eurasia,Russia,50.5,81.5,RUS
723,14302,14303,Eurasia,Russia,50.5,82.5,RUS
724,14303,14304,Eurasia,Russia,50.5,83.5,RUS
725,14310,14311,Eurasia,Russia,50.5,90.5,RUS
726,14311,14312,Eurasia,Russia,50.5,91.5,RUS
727,14312,14313,Eurasia,Russia,50.5,92.5,RUS
728,14313,14314,Eurasia,Russia,50.5,93.5,RUS
729,14314,14315,Eurasia,Russia,50.5,94.5,RUS
730,14315,14316,Eurasia,Russia,50.5,95.5,RUS
731,14325,14326,Eurasia,Russia,50.5,105.5,RUS
732,14326,14327,Eurasia,Russia,50.5,106.5,RUS
733,14327,14328,Eurasia,Russia,50.5,107.5,RUS
734,14328,14329,Eurasia,Russia,50.5,108.5,RUS
735,14332,14333,Eurasia,Russia,50.5,112.5,RUS
736,14333,14334,Eurasia,Russia,50.5,113.5,RUS
737,14334,14335,Eurasia,Russia,50.5,114.5,RUS
738,14335,14336,Eurasia,Russia,50.5,115.5,RUS
739,14336,14337,Eurasia,Russia,50.5,116.5,RUS
740,14337,14338,Eurasia,Russia,50.5,117.5,RUS
741,14338,14339,Eurasia,Russia,50.5,118.5,RUS
742,14339,14340,Eurasia,Russia,50.5,119.5,RUS
743,14346,14347,Eurasia,Russia,50.5,126.5,RUS
744,14347,14348,Eurasia,Russia,50.5,127.5,RUS
745,14348,14349,Eurasia,Russia,50.5,128.5,RUS
746,14349,14350,Eurasia,Russia,50.5,129.5,RUS
747,14350,14351,Eurasia,Russia,50.5,130.5,RUS
748,14351,14352,Eurasia,Russia,50.5,131.5,RUS
749,14352,14353,Eurasia,Russia,50.5,132.5,RUS
750,14355,14356,Eurasia,Russia,50.5,135.5,RUS
751,14356,14357,Eurasia,Russia,50.5,136.5,RUS
752,14357,14358,Eurasia,Russia,50.5,137.5,RUS
753,14617,14618,Eurasia,Russia,49.5,37.5,RUS
754,14618,14619,Eurasia,Russia,49.5,38.5,RUS
755,14619,14620,Eurasia,Russia,49.5,39.5,RUS
756,14620,14621,Eurasia,Russia,49.5,40.5,RUS
757,14621,14622,Eurasia,Russia,49.5,41.5,RUS
758,14622,14623,Eurasia,Russia,49.5,42.5,RUS
759,14623,14624,Eurasia,Russia,49.5,43.5,RUS
760,14624,14625,Eurasia,Russia,49.5,44.5,RUS
761,14625,14626,Eurasia,Russia,49.5,45.5,RUS
762,14626,14627,Eurasia,Russia,49.5,46.5,RUS
763,14627,14628,Eurasia,Russia,49.5,47.5,RUS
764,14628,14629,Eurasia,Russia,49.5,48.5,RUS
765,14664,14665,Eurasia,Russia,49.5,84.5,RUS
766,14665,14666,Eurasia,Russia,49.5,85.5,RUS
767,14666,14667,Eurasia,Russia,49.5,86.5,RUS
768,14667,14668,Eurasia,Russia,49.5,87.5,RUS
769,14668,14669,Eurasia,Russia,49.5,88.5,RUS
770,14669,14670,Eurasia,Russia,49.5,89.5,RUS
771,14670,14671,Eurasia,Russia,49.5,90.5,RUS
772,14675,14676,Eurasia,Russia,49.5,95.5,RUS
773,14676,14677,Eurasia,Russia,49.5,96.5,RUS
774,14677,14678,Eurasia,Russia,49.5,97.5,RUS
775,14687,14688,Eurasia,Russia,49.5,107.5,RUS
776,14688,14689,Eurasia,Russia,49.5,108.5,RUS
777,14690,14691,Eurasia,Russia,49.5,110.5,RUS
778,14691,14692,Eurasia,Russia,49.5,111.5,RUS
779,14692,14693,Eurasia,Russia,49.5,112.5,RUS
780,14693,14694,Eurasia,Russia,49.5,113.5,RUS
781,14695,14696,Eurasia,Russia,49.5,115.5,RUS
782,14696,14697,Eurasia,Russia,49.5,116.5,RUS
783,14697,14698,Eurasia,Russia,49.5,117.5,RUS
784,14698,14699,Eurasia,Russia,49.5,118.5,RUS
785,14699,14700,Eurasia,Russia,49.5,119.5,RUS
786,14707,14708,Eurasia,Russia,49.5,127.5,RUS
787,14708,14709,Eurasia,Russia,49.5,128.5,RUS
788,14709,14710,Eurasia,Russia,49.5,129.5,RUS
789,14710,14711,Eurasia,Russia,49.5,130.5,RUS
790,14711,14712,Eurasia,Russia,49.5,131.5,RUS
791,14712,14713,Eurasia,Russia,49.5,132.5,RUS
792,14713,14714,Eurasia,Russia,49.5,133.5,RUS
793,14714,14715,Eurasia,Russia,49.5,134.5,RUS
794,14715,14716,Eurasia,Russia,49.5,135.5,RUS
795,14716,14717,Eurasia,Russia,49.5,136.5,RUS
796,14720,14721,Eurasia,Russia,49.5,140.5,RUS
797,14722,14723,Eurasia,Russia,49.5,142.5,RUS
798,14979,14980,Eurasia,Russia,48.5,39.5,RUS
799,14980,14981,Eurasia,Russia,48.5,40.5,RUS
800,14981,14982,Eurasia,Russia,48.5,41.5,RUS
801,14982,14983,Eurasia,Russia,48.5,42.5,RUS
802,14983,14984,Eurasia,Russia,48.5,43.5,RUS
803,14984,14985,Eurasia,Russia,48.5,44.5,RUS
804,14985,14986,Eurasia,Russia,48.5,45.5,RUS
805,14986,14987,Eurasia,Russia,48.5,46.5,RUS
806,15069,15070,Eurasia,Russia,48.5,129.5,RUS
807,15070,15071,Eurasia,Russia,48.5,130.5,RUS
808,15071,15072,Eurasia,Russia,48.5,131.5,RUS
809,15072,15073,Eurasia,Russia,48.5,132.5,RUS
810,15073,15074,Eurasia,Russia,48.5,133.5,RUS
811,15074,15075,Eurasia,Russia,48.5,134.5,RUS
812,15075,15076,Eurasia,Russia,48.5,135.5,RUS
813,15076,15077,Eurasia,Russia,48.5,136.5,RUS
814,15077,15078,Eurasia,Russia,48.5,137.5,RUS
815,15078,15079,Eurasia,Russia,48.5,138.5,RUS
816,15079,15080,Eurasia,Russia,48.5,139.5,RUS
817,15080,15081,Eurasia,Russia,48.5,140.5,RUS
818,15082,15083,Eurasia,Russia,48.5,142.5,RUS
819,15338,15339,Eurasia,Russia,47.5,38.5,RUS
820,15339,15340,Eurasia,Russia,47.5,39.5,RUS
821,15340,15341,Eurasia,Russia,47.5,40.5,RUS
822,15341,15342,Eurasia,Russia,47.5,41.5,RUS
823,15342,15343,Eurasia,Russia,47.5,42.5,RUS
824,15343,15344,Eurasia,Russia,47.5,43.5,RUS
825,15344,15345,Eurasia,Russia,47.5,44.5,RUS
826,15345,15346,Eurasia,Russia,47.5,45.5,RUS
827,15346,15347,Eurasia,Russia,47.5,46.5,RUS
828,15347,15348,Eurasia,Russia,47.5,47.5,RUS
829,15430,15431,Eurasia,Russia,47.5,130.5,RUS
830,15431,15432,Eurasia,Russia,47.5,131.5,RUS
831,15432,15433,Eurasia,Russia,47.5,132.5,RUS
832,15434,15435,Eurasia,Russia,47.5,134.5,RUS
833,15435,15436,Eurasia,Russia,47.5,135.5,RUS
834,15437,15438,Eurasia,Russia,47.5,137.5,RUS
835,15438,15439,Eurasia,Russia,47.5,138.5,RUS
836,15439,15440,Eurasia,Russia,47.5,139.5,RUS
837,15442,15443,Eurasia,Russia,47.5,142.5,RUS
838,15697,15698,Eurasia,Russia,46.5,37.5,RUS
839,15698,15699,Eurasia,Russia,46.5,38.5,RUS
840,15699,15700,Eurasia,Russia,46.5,39.5,RUS
841,15700,15701,Eurasia,Russia,46.5,40.5,RUS
842,15701,15702,Eurasia,Russia,46.5,41.5,RUS
843,15702,15703,Eurasia,Russia,46.5,42.5,RUS
844,15703,15704,Eurasia,Russia,46.5,43.5,RUS
845,15704,15705,Eurasia,Russia,46.5,44.5,RUS
846,15705,15706,Eurasia,Russia,46.5,45.5,RUS
847,15707,15708,Eurasia,Russia,46.5,47.5,RUS
848,15708,15709,Eurasia,Russia,46.5,48.5,RUS
849,15709,15710,Eurasia,Russia,46.5,49.5,RUS
850,15793,15794,Eurasia,Russia,46.5,133.5,RUS
851,15794,15795,Eurasia,Russia,46.5,134.5,RUS
852,15797,15798,Eurasia,Russia,46.5,137.5,RUS
853,15801,15802,Eurasia,Russia,46.5,141.5,RUS
854,15802,15803,Eurasia,Russia,46.5,142.5,RUS
855,15803,15804,Eurasia,Russia,46.5,143.5,RUS
856,16056,16057,Eurasia,Russia,45.5,36.5,RUS
857,16057,16058,Eurasia,Russia,45.5,37.5,RUS
858,16058,16059,Eurasia,Russia,45.5,38.5,RUS
859,16059,16060,Eurasia,Russia,45.5,39.5,RUS
860,16060,16061,Eurasia,Russia,45.5,40.5,RUS
861,16061,16062,Eurasia,Russia,45.5,41.5,RUS
862,16062,16063,Eurasia,Russia,45.5,42.5,RUS
863,16063,16064,Eurasia,Russia,45.5,43.5,RUS
864,16064,16065,Eurasia,Russia,45.5,44.5,RUS
865,16065,16066,Eurasia,Russia,45.5,45.5,RUS
866,16067,16068,Eurasia,Russia,45.5,47.5,RUS
867,16068,16069,Eurasia,Russia,45.5,48.5,RUS
868,16151,16152,Eurasia,Russia,45.5,131.5,RUS
869,16152,16153,Eurasia,Russia,45.5,132.5,RUS
870,16153,16154,Eurasia,Russia,45.5,133.5,RUS
871,16154,16155,Eurasia,Russia,45.5,134.5,RUS
872,16155,16156,Eurasia,Russia,45.5,135.5,RUS
873,16157,16158,Eurasia,Russia,45.5,137.5,RUS
874,16161,16162,Eurasia,Russia,45.5,141.5,RUS
875,16162,16163,Eurasia,Russia,45.5,142.5,RUS
876,16167,16168,Eurasia,Russia,45.5,147.5,RUS
877,16168,16169,Eurasia,Russia,45.5,148.5,RUS
878,16169,16170,Eurasia,Russia,45.5,149.5,RUS
879,16417,16418,Eurasia,Russia,44.5,37.5,RUS
880,16418,16419,Eurasia,Russia,44.5,38.5,RUS
881,16419,16420,Eurasia,Russia,44.5,39.5,RUS
882,16420,16421,Eurasia,Russia,44.5,40.5,RUS
883,16421,16422,Eurasia,Russia,44.5,41.5,RUS
884,16422,16423,Eurasia,Russia,44.5,42.5,RUS
885,16423,16424,Eurasia,Russia,44.5,43.5,RUS
886,16424,16425,Eurasia,Russia,44.5,44.5,RUS
887,16425,16426,Eurasia,Russia,44.5,45.5,RUS
888,16426,16427,Eurasia,Russia,44.5,46.5,RUS
889,16427,16428,Eurasia,Russia,44.5,47.5,RUS
890,16510,16511,Eurasia,Russia,44.5,130.5,RUS
891,16511,16512,Eurasia,Russia,44.5,131.5,RUS
892,16512,16513,Eurasia,Russia,44.5,132.5,RUS
893,16513,16514,Eurasia,Russia,44.5,133.5,RUS
894,16514,16515,Eurasia,Russia,44.5,134.5,RUS
895,16515,16516,Eurasia,Russia,44.5,135.5,RUS
896,16525,16526,Eurasia,Russia,44.5,145.5,RUS
897,16526,16527,Eurasia,Russia,44.5,146.5,RUS
898,16780,16781,Eurasia,Russia,43.5,40.5,RUS
899,16781,16782,Eurasia,Russia,43.5,41.5,RUS
900,16782,16783,Eurasia,Russia,43.5,42.5,RUS
901,16783,16784,Eurasia,Russia,43.5,43.5,RUS
902,16784,16785,Eurasia,Russia,43.5,44.5,RUS
903,16785,16786,Eurasia,Russia,43.5,45.5,RUS
904,16786,16787,Eurasia,Russia,43.5,46.5,RUS
905,16787,16788,Eurasia,Russia,43.5,47.5,RUS
906,16871,16872,Eurasia,Russia,43.5,131.5,RUS
907,16872,16873,Eurasia,Russia,43.5,132.5,RUS
908,16873,16874,Eurasia,Russia,43.5,133.5,RUS
909,16874,16875,Eurasia,Russia,43.5,134.5,RUS
910,16875,16876,Eurasia,Russia,43.5,135.5,RUS
911,16885,16886,Eurasia,Russia,43.5,145.5,RUS
912,17143,17144,Eurasia,Russia,42.5,43.5,RUS
913,17144,17145,Eurasia,Russia,42.5,44.5,RUS
914,17145,17146,Eurasia,Russia,42.5,45.5,RUS
915,17146,17147,Eurasia,Russia,42.5,46.5,RUS
916,17147,17148,Eurasia,Russia,42.5,47.5,RUS
917,17148,17149,Eurasia,Russia,42.5,48.5,RUS
918,17230,17231,Eurasia,Russia,42.5,130.5,RUS
919,17231,17232,Eurasia,Russia,42.5,131.5,RUS
920,17506,17507,Eurasia,Russia,41.5,46.5,RUS
921,17507,17508,Eurasia,Russia,41.5,47.5,RUS
922,17508,17509,Eurasia,Russia,41.5,48.5,RUS
923,9917,9918,Eurasia,Sweden,62.5,17.5,SWE
924,10275,10276,Eurasia,Sweden,61.5,15.5,SWE
925,10276,10277,Eurasia,Sweden,61.5,16.5,SWE
926,10277,10278,Eurasia,Sweden,61.5,17.5,SWE
